Dim1,Dim2,DBSCAN_noise,Cluster,Cluster_Name,Exited,Geography,Age,Balance,NumOfProducts,IsActiveMember
-1.1759486186253163,-0.7612349484249672,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,28,0.0,2,0
-1.3960449721971866,1.480994230856275,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,27,0.0,2,1
-1.1865525680732862,0.12609237967059753,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,39,0.0,1,1
-1.1631422810272898,-0.0016245766965632957,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,28,0.0,2,1
-0.7414481566500866,1.092803274573289,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,26,0.0,2,1
0.5504983429240347,-0.17431031735164318,0,2,High-Balance Germany-Heavy Passive Holders,0,France,42,113311.11,1,1
-0.39020878361815864,-0.32790386631990787,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,41,0.0,1,0
-1.83285925366783,-0.1466861464497585,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,32,0.0,2,0
-1.149144862123503,0.9098173382917212,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,20,124365.42,1,0
-0.7495937557526525,0.10851278524075852,0,1,Germany-Heavy Single-Product Watchlist,0,France,42,147249.29,2,1
-0.5765765624609507,-0.17734732471702513,0,2,High-Balance Germany-Heavy Passive Holders,0,France,36,103688.19,1,1
-1.1240242170520285,0.6720980776742334,0,1,Germany-Heavy Single-Product Watchlist,0,France,29,138740.24,2,0
0.12493549036402515,-0.5165143759708811,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,39,111900.14,1,1
0.9065408718831955,-0.4069892808657911,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,37,152760.24,1,1
-0.47923128632059636,-0.15380995006733797,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,31,143966.3,2,1
3.352362555575409,-0.9760606990479884,0,2,High-Balance Germany-Heavy Passive Holders,0,France,51,141556.96,1,0
-0.6637516049683894,1.7322493726434172,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,43,0.0,2,1
-0.938469320786995,1.1653728537977126,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,33,0.0,2,0
-1.2815733252719714,0.8338716843425259,0,1,Germany-Heavy Single-Product Watchlist,0,France,46,0.0,1,1
-1.5460717186885706,-0.25979458631624,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,30,0.0,2,0
-0.5816965081401527,-0.18883389178848986,0,2,High-Balance Germany-Heavy Passive Holders,1,France,41,0.0,1,1
-1.7420542151044833,0.954288117346786,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,29,0.0,2,1
0.4900842110868621,-0.07854386143355085,0,2,High-Balance Germany-Heavy Passive Holders,0,France,25,162560.32,1,0
1.9478685668770361,1.0144695342328747,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,29,123229.46,1,0
-0.383878405882751,0.36457152411343885,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,31,76665.71,2,1
1.2977714117412833,-0.8388988704476797,1,2,High-Balance Germany-Heavy Passive Holders,1,France,38,140278.99,3,1
0.48589248517971123,-0.5306600403411295,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,51,0.0,2,1
0.31805277350315475,-0.08828328614953182,0,1,Germany-Heavy Single-Product Watchlist,0,France,46,115764.32,2,0
1.1379013785184462,-0.4503886998871499,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,36,131142.53,2,0
0.801948255754711,1.1291831978155193,0,2,High-Balance Germany-Heavy Passive Holders,1,France,45,68375.27,1,0
1.8747774925480893,-0.6290839994114479,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,Germany,39,117833.3,3,0
-1.1175239631449272,0.2723974153211907,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,36,0.0,2,1
-1.3484993360215838,-0.8743969423604026,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,34,0.0,2,0
0.31292197219218554,1.5887720762539368,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,45,0.0,1,1
-0.39896419677948125,-1.2055384961228892,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,30,111093.01,1,0
0.5208191380103627,-0.6526653591452577,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,42,132657.55,1,0
-0.5550383608022141,-1.3391873579872982,0,2,High-Balance Germany-Heavy Passive Holders,1,France,56,128882.49,1,1
1.479656415063427,0.1085709099944984,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,59,69129.59,1,1
-2.8580723508806605,0.8553345005626666,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,37,0.0,2,1
0.7548611614318773,0.2273061551847606,0,1,Germany-Heavy Single-Product Watchlist,0,France,39,121404.64,1,1
3.182265416007735,0.44960909239735297,1,2,High-Balance Germany-Heavy Passive Holders,1,Spain,45,131355.3,3,0
0.692358051907257,0.014677797099313328,0,1,Germany-Heavy Single-Product Watchlist,0,France,35,102097.33,1,1
-0.05767606785392826,-0.4524221779931634,0,1,Germany-Heavy Single-Product Watchlist,0,France,40,154863.15,1,1
0.11478440407291945,-0.030420889695095175,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,41,99945.93,2,0
1.4875386023246286,-0.3217183360562973,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,39,121704.32,2,0
-1.063384480499184,-0.809101518596121,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,43,0.0,2,0
0.34038086570194903,0.671551907872503,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,35,138782.76,1,1
-1.2732607356412933,0.6740317703097906,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,35,0.0,2,1
0.445405476655062,-2.986931441094485,0,2,High-Balance Germany-Heavy Passive Holders,0,France,30,136291.71,1,0
0.866309122392483,-1.5755682950451653,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,42,107856.57,2,0
1.1241030201115518,1.0329563915026467,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,26,108348.66,1,0
0.21061956295483236,0.11936350080836346,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,47,93871.95,3,0
0.1987307178029114,-1.1343863158028138,0,1,Germany-Heavy Single-Product Watchlist,1,Spain,45,0.0,1,0
2.8485218244727877,1.073019149883597,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,19,125860.2,1,0
0.8169558768282116,0.46200069303579083,0,2,High-Balance Germany-Heavy Passive Holders,0,France,49,172713.44,1,0
0.3756124780138542,0.17527902036928977,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,51,0.0,2,1
-0.40166900521412296,-0.5980570640003566,1,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,59,0.0,1,1
0.6243649023246073,-0.5287879889288313,0,1,Germany-Heavy Single-Product Watchlist,0,France,39,130786.92,1,1
-0.47149299470742795,0.15305125272341386,0,1,Germany-Heavy Single-Product Watchlist,0,France,29,112367.34,1,0
0.6891601696691639,0.49459545827093493,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,45,91091.06,2,0
-0.03290492116516486,-0.14410844721454405,0,2,High-Balance Germany-Heavy Passive Holders,0,France,26,106198.5,1,1
0.7799245641589667,-0.403333483655243,0,2,High-Balance Germany-Heavy Passive Holders,0,France,47,142669.93,2,0
0.1523619896555884,1.4507173680903682,0,1,Germany-Heavy Single-Product Watchlist,0,France,33,112833.35,1,1
-1.262816732668497,-0.8941511286325399,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,40,0.0,2,1
-0.7534769409256276,0.782721488782804,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,43,0.0,2,1
1.2303750718895612,0.03294862884195168,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,32,104336.43,2,0
0.8837899118556478,0.8929963136839745,0,2,High-Balance Germany-Heavy Passive Holders,0,France,55,104305.74,1,1
0.7629597746730066,0.8544479360114441,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,47,140187.1,2,1
-1.9673184079644925,0.3699070778370599,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,39,0.0,2,0
0.7011612602204219,0.6094485103720231,0,1,Germany-Heavy Single-Product Watchlist,1,France,45,114959.12,1,0
0.6596319117006593,0.9414807355762866,0,2,High-Balance Germany-Heavy Passive Holders,1,France,33,164704.38,1,1
0.2141626996933989,1.1506996304946413,0,2,High-Balance Germany-Heavy Passive Holders,0,France,62,119096.55,1,1
-1.633417789854325,-0.3314050060175104,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,31,0.0,2,1
-0.1349568466970688,-0.5776031079740206,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,47,0.0,1,0
-1.378346730447838,-0.5248026954574717,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,30,0.0,1,0
0.5844829111238768,0.5536480411657881,0,2,High-Balance Germany-Heavy Passive Holders,0,France,41,115465.28,1,0
-0.6662327839148663,1.1856029845807659,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,27,0.0,2,0
1.613930227402113,-0.6502602156153149,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,43,184926.61,1,0
0.7098557635406142,0.36153559693375364,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,43,85957.88,2,0
-1.1715358373709868,0.41951274676819583,0,2,High-Balance Germany-Heavy Passive Holders,0,France,32,114084.6,1,1
-0.4868227343154967,-0.07529767437247337,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,29,166930.76,2,0
-1.0804803756009256,-0.14738046068478733,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,27,0.0,1,0
-2.2953843083144814,1.2355235896412633,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,29,0.0,2,1
-0.02445879097621359,-0.8677732533601764,0,2,High-Balance Germany-Heavy Passive Holders,0,France,38,107193.82,2,0
-0.15413928791385273,-0.9274260333604302,0,1,Germany-Heavy Single-Product Watchlist,0,France,36,116275.12,1,1
-1.167466708021668,0.4177146328104383,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,27,0.0,2,1
0.5960116969626642,0.033452446194386753,0,1,Germany-Heavy Single-Product Watchlist,0,France,39,91068.56,1,0
1.2832243699805521,0.33975210751972307,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,41,123049.21,1,1
-1.244902215694998,0.21623241926844905,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,39,0.0,2,1
-2.122515800289117,-1.0373727789351235,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,40,0.0,2,0
0.36672325450006876,-0.6777275393061045,0,1,Germany-Heavy Single-Product Watchlist,0,France,42,137781.65,1,0
1.4405540175827,0.4317991074789934,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,48,108128.96,2,1
0.5411487213873425,-1.263937060859517,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,39,105317.73,2,0
-1.1417345509192804,1.6597392515052969,0,1,Germany-Heavy Single-Product Watchlist,0,France,20,80569.73,1,0
0.2196894834890352,0.4555881723139147,0,1,Germany-Heavy Single-Product Watchlist,0,France,22,174852.89,1,1
2.7672567410451627,-3.1116978928815437,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,Spain,45,89158.94,3,0
-0.16710908780071415,-10.163455813487232,1,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,85,0.0,2,1
0.4179189026219683,-0.5609150460547941,0,1,Germany-Heavy Single-Product Watchlist,0,France,36,89800.14,1,1
2.706840074193137,0.9899345697194041,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,45,101207.75,1,0
-0.7524616958174796,-0.9579935696685714,0,1,Germany-Heavy Single-Product Watchlist,0,France,43,106086.42,2,0
-1.8634165708618768,0.5526389577686651,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,21,0.0,2,1
-1.622898962889891,-0.997906045654496,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,47,0.0,2,0
0.5521688119117835,0.513344922596258,1,2,High-Balance Germany-Heavy Passive Holders,0,Spain,26,101440.36,2,1
-1.1299439280178172,-0.47252133804952534,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,38,0.0,2,0
0.6033376531998241,-0.07611985499883532,0,2,High-Balance Germany-Heavy Passive Holders,0,France,34,106603.74,2,1
-0.7430133310354233,0.3533754363274208,1,2,High-Balance Germany-Heavy Passive Holders,0,Germany,29,130420.2,2,0
-0.4219818875411955,-0.9476587093392848,0,1,Germany-Heavy Single-Product Watchlist,0,France,38,0.0,1,0
-0.6469365864931801,0.4850594853371772,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,29,45022.23,1,1
-0.056748039631896854,1.1074864742649762,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,27,74298.43,1,1
0.8986454959604726,-0.47688541908910637,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,31,133003.03,1,1
-0.11080388655715312,-0.31538793189147596,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,48,0.0,2,1
0.10575481005515719,-2.5491587835697187,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,37,136689.66,1,0
-2.164243615823685,0.16563644593205978,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,32,0.0,2,1
-1.7198547201806842,1.9719029662657623,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,44,0.0,2,1
-0.10611456410683696,0.6634772490124978,0,1,Germany-Heavy Single-Product Watchlist,0,France,53,102520.37,1,1
-1.191171027956904,0.28940248839077765,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,35,0.0,2,1
-0.8687978112739544,0.0011202962889645465,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,34,0.0,2,0
-1.0323169526636444,1.5772840666541252,1,1,Germany-Heavy Single-Product Watchlist,0,Spain,67,88382.01,1,1
-0.904327942585192,0.09220055078778133,0,1,Germany-Heavy Single-Product Watchlist,0,France,44,115049.15,2,0
-0.671856115652267,-0.7083452544205184,0,1,Germany-Heavy Single-Product Watchlist,0,France,58,104796.54,1,1
-0.044886050121092924,-0.08351887526538004,0,1,Germany-Heavy Single-Product Watchlist,0,France,33,123082.08,1,0
-1.7309182014712565,-0.894269496898172,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,58,0.0,2,1
0.14123714600625464,0.2728170792905552,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,33,0.0,2,0
-0.8425056145043547,0.33785877844629797,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,43,0.0,2,1
0.38615663876578527,0.0753603015252024,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,33,88311.48,2,1
-0.8027569203482778,-0.17873257001224085,1,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,40,0.0,3,1
-0.8976311166685844,0.8855936817033502,0,2,High-Balance Germany-Heavy Passive Holders,0,France,32,71872.19,1,1
-1.4556378275747723,-0.45009416043731937,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,35,110046.93,2,0
-0.7733628798654796,0.5831895808282341,0,2,High-Balance Germany-Heavy Passive Holders,0,France,42,104430.08,1,1
-1.885882287521097,0.5053622711907344,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,28,0.0,2,0
2.5522070055884822,-1.3614356561559795,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,31,138653.51,1,0
-1.0860033385841823,-0.03839292441535663,0,2,High-Balance Germany-Heavy Passive Holders,0,France,31,102575.04,1,1
-0.07175208024581736,-0.06103923325209212,0,2,High-Balance Germany-Heavy Passive Holders,1,France,43,137780.74,2,1
-1.1283940092816913,-0.17371780448599636,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,32,0.0,2,0
-1.7177848822338877,-1.5042434002846408,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,32,0.0,2,1
-0.13108049594039375,-0.4702077437188358,0,2,High-Balance Germany-Heavy Passive Holders,0,France,30,105209.54,1,0
0.4113913030990109,-0.7482260030045385,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,32,109570.21,2,1
2.006909733367633,-0.009789025306387034,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,44,118715.86,1,0
-1.259852536059252,-0.31210073928510557,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,35,0.0,2,1
1.1151620793049515,-0.03452746089743726,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,43,153393.18,2,1
1.8474316750614563,0.8726893606413105,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,33,132603.36,1,0
-1.9017382786860106,0.17919350371927034,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,36,0.0,2,1
1.8454108880863396,0.4796149297042245,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,34,129398.01,2,0
-1.8366181715065761,-0.11293081543471367,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,28,0.0,2,0
0.7339030161138131,0.08331533009745254,0,1,Germany-Heavy Single-Product Watchlist,0,France,29,151352.74,1,0
-0.42423707354753354,-1.6949234329023026,0,2,High-Balance Germany-Heavy Passive Holders,1,France,44,136836.49,1,0
1.193838274343164,-0.5181584382774959,0,1,Germany-Heavy Single-Product Watchlist,1,France,40,91592.06,1,0
-0.8819641489618953,-0.1848819632681043,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,30,0.0,2,0
0.11576701420330515,-0.9249085244212134,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,54,0.0,1,0
-1.6004984804757358,0.32198969101699265,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,22,0.0,2,1
-0.13819085757474486,-1.8652755000027674,0,1,Germany-Heavy Single-Product Watchlist,0,France,36,165536.28,2,1
0.4909595349405728,1.5861348812126719,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,25,62482.95,1,1
-0.47050891723432625,-0.031027193060729846,0,2,High-Balance Germany-Heavy Passive Holders,0,France,40,68155.59,1,0
0.03568105477414608,-0.09129519196514493,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,Spain,43,55853.33,2,1
-0.27483046797181615,0.4905798140123142,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,37,0.0,2,1
0.15614187138257346,-0.652808972894665,0,1,Germany-Heavy Single-Product Watchlist,0,France,31,79589.43,1,0
-0.1711355056821519,0.7789750720385101,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,41,100880.76,1,1
1.8583516585489597,0.1827177886313366,1,1,Germany-Heavy Single-Product Watchlist,0,Germany,25,174330.35,2,0
0.11321359353888338,-0.4095293967419692,0,2,High-Balance Germany-Heavy Passive Holders,0,France,19,143390.51,1,0
1.8350177582374139,0.2721482747119463,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,59,91415.76,1,0
0.857143744934975,-0.15892692754063484,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,30,134366.42,1,0
-2.788176387804234,-0.9770782423303432,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,24,0.0,2,1
-0.18546902208541852,-0.16236318858649024,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,60,88786.81,1,1
0.28212232070095294,-0.11306334088887637,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,35,96814.46,2,1
0.4336284473851184,-0.6887299023610657,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,32,160680.41,1,0
-1.2373051215772082,-0.01711583183371712,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,29,0.0,2,0
-0.5715282464836998,-0.7079858041308242,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,47,0.0,2,0
0.9637528741581364,-0.5718739489034294,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,31,145537.21,1,0
-1.3331809534948653,0.016895420401144834,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,28,0.0,2,1
-0.1984783572607129,0.2863245459838917,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,45,0.0,2,1
-0.6523876806255421,0.27488188888101694,0,1,Germany-Heavy Single-Product Watchlist,1,Spain,30,119370.11,1,1
-1.7229516409375258,1.575613255101364,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,28,0.0,2,1
2.0592881547417594,0.2030432438001425,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,47,134381.52,1,0
0.07453703972218656,1.1428994480052115,1,2,High-Balance Germany-Heavy Passive Holders,1,Germany,74,114888.74,2,1
0.4105879494149163,-0.27381786217963006,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,42,149332.48,2,0
0.9546088391744322,-0.049150076675503945,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,40,105061.74,3,0
-2.3495870614451575,0.7533549081864457,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,32,0.0,2,1
-0.3095105678954649,-0.5608966577828166,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,40,0.0,1,1
-2.6499685934464146,1.1838470822454128,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,21,0.0,1,1
0.7057239972986468,-0.41970050408063453,0,2,High-Balance Germany-Heavy Passive Holders,0,France,39,155062.8,1,1
0.9615017580342995,-0.28892082714912115,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,43,88798.34,1,0
-0.6014285109894368,-1.7810938892055683,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,33,0.0,2,0
2.6710976751803113,-0.23446331371337079,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,51,143139.87,1,0
-1.1408548499676132,-0.1250119465607745,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,23,0.0,2,0
1.3870145825977789,-0.11152903047773272,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,27,107027.52,1,0
0.09178530126809131,1.4347441743090479,0,1,Germany-Heavy Single-Product Watchlist,0,France,29,140720.93,1,0
-0.9677525432506097,-0.4761537254353724,0,2,High-Balance Germany-Heavy Passive Holders,0,France,30,80964.57,2,0
1.265715152429451,-0.019535467279119867,0,2,High-Balance Germany-Heavy Passive Holders,1,France,39,178585.46,1,0
0.38483970044151117,0.5800267689002822,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,26,135889.13,1,1
1.264612736204738,0.775290735050861,0,2,High-Balance Germany-Heavy Passive Holders,0,France,43,134919.85,1,0
1.4629366032283055,1.2524350064365009,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,33,115130.34,1,0
-0.29994877355482064,-0.9224301838692378,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,34,138190.13,2,1
1.9240828419582612,-0.5856928314836445,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,37,131519.49,2,1
-1.4124031424788337,-1.1819045612472912,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,Spain,56,0.0,1,0
1.1784749465689468,-0.6882401785391231,0,1,Germany-Heavy Single-Product Watchlist,0,Germany,39,126935.98,2,1
-0.32907497641733985,-0.25739368939062923,0,1,Germany-Heavy Single-Product Watchlist,0,France,39,133707.09,1,1
-0.09956354633144766,0.7622603223042415,0,1,Germany-Heavy Single-Product Watchlist,0,France,27,97893.2,1,0
0.08116474760332465,-0.1489124146971107,0,2,High-Balance Germany-Heavy Passive Holders,0,France,34,127900.03,1,0
0.266268498422008,-0.28085365469097473,0,2,High-Balance Germany-Heavy Passive Holders,0,France,37,143835.47,1,1
-1.0115654799508862,-0.29475623698637304,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,44,0.0,2,1
-0.035458754425335914,-0.31744775170242917,0,2,High-Balance Germany-Heavy Passive Holders,1,France,48,0.0,1,0
-0.6726907953976651,-1.7441065093598735,0,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,60,0.0,1,1
0.5991113113081339,0.32113076824296893,0,1,Germany-Heavy Single-Product Watchlist,0,France,40,129596.77,1,1
-2.1919119749063256,-0.3374237475914851,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,30,0.0,2,0
0.05668097086013413,0.44675978892931495,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,24,110407.44,2,0
0.054361214581363226,0.34231486269525735,1,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,76,0.0,2,1
1.188702627388603,-0.2737667350782913,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,41,142015.76,2,0
-0.44317775144845795,1.041679274115285,0,1,Germany-Heavy Single-Product Watchlist,0,Spain,55,81370.07,1,1
3.275341108862855,1.7551256124201466,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,48,69329.47,1,0
-0.15616642235277145,0.1743754341499213,0,2,High-Balance Germany-Heavy Passive Holders,1,France,28,116755.5,2,1
0.9798738912310725,-0.24686933073249734,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,44,83870.33,1,0
0.26293082129964107,-0.4960647395873222,0,2,High-Balance Germany-Heavy Passive Holders,1,France,39,130694.89,2,1
0.9096254527768766,-0.08447683231055002,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,34,117451.47,1,0
0.3726716939417437,0.0031191631419599797,0,2,High-Balance Germany-Heavy Passive Holders,0,Germany,35,206868.78,2,1
0.5893170368313887,-0.9666278564611614,0,1,Germany-Heavy Single-Product Watchlist,0,France,39,111695.62,1,0
1.8941720069230505,-0.4278660432547405,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,40,137285.26,4,0
0.04755217580243243,1.3600960410969969,0,2,High-Balance Germany-Heavy Passive Holders,0,France,29,149218.39,1,1
0.3643777135791918,0.22673730123425134,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,51,0.0,2,1
-1.6927030587394731,0.20219900742336872,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,32,0.0,2,1
1.548080395328904,0.37059772465018637,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,41,130701.29,1,0
-1.7749854753369632,0.15496744686231348,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,34,0.0,2,0
1.3974355479091822,-0.5451651786879794,0,1,Germany-Heavy Single-Product Watchlist,0,France,31,167949.48,1,0
1.8291684222146616,1.8057383246891234,0,1,Germany-Heavy Single-Product Watchlist,0,France,23,131254.81,1,0
-1.7308088723566777,0.11805485058941881,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,28,0.0,2,1
-2.140659628210418,-0.8550628524532282,1,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,34,0.0,2,1
-0.2289342965889666,-0.2317002691735675,0,2,High-Balance Germany-Heavy Passive Holders,0,Spain,34,86656.13,1,1
1.1892537339932505,0.4001063333600196,0,2,High-Balance Germany-Heavy Passive Holders,1,Germany,37,114737.26,1,1
-0.008177017769849249,-0.243737839673565,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,38,0.0,2,0
-0.08299992538084427,-1.3462797652617011,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,France,39,0.0,1,0
1.4092785009528632,2.199690201229117,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,62,119817.33,1,1
0.2717112854810967,0.11012684078918053,0,2,High-Balance Germany-Heavy Passive Holders,1,France,48,130806.99,2,1
-0.834833972698956,-0.09962475694611811,0,1,Germany-Heavy Single-Product Watchlist,1,France,49,0.0,1,1
-1.7116475339904604,-1.3120014107589162,0,0,Low-Balance France/Spain Multi-Product Loyalists,0,Spain,40,0.0,2,0
1.0875221823924655,0.40058648816295606,0,1,Germany-Heavy Single-Product Watchlist,1,Germany,35,80931.75,1,0
-0.49742194899200776,0.09961634119336371,1,0,Low-Balance France/Spain Multi-Product Loyalists,1,France,56,0.0,3,1
