CustomerId,Age,CreditScore,Balance,EstimatedSalary,Tenure,NumOfProducts,Geography,Gender,IsActiveMember,HasCrCard,Exited,IQR_flagged,Zscore_flagged,ISO_flagged,DBSCAN_outlier,ISO_score,flag_sum,consensus_anomaly,KMeans_Cluster
15739123,50,737,127552.85,4225.11,4,2,Germany,Male,0,1,0,0,0,0,0,0.04281025454070897,0,0,0
15667458,28,764,124023.18,166188.28,10,1,Germany,Male,0,1,0,0,0,0,0,0.04281648419957018,0,0,1
15634606,52,634,0.0,176913.42,1,2,Spain,Male,1,1,0,0,0,0,0,0.04283544296528419,0,0,3
15646563,35,772,0.0,25448.31,9,1,France,Female,1,0,0,0,0,0,0,0.042855759829074636,0,0,2
15659305,19,605,166133.28,107994.99,8,1,Germany,Male,1,1,0,0,0,0,0,0.04285898782948838,0,0,1
15658306,68,693,97705.99,61569.07,4,1,France,Male,1,1,0,0,0,0,0,0.04286687231812669,0,0,3
15813850,52,720,0.0,14781.12,7,1,France,Male,1,1,0,0,0,0,0,0.042871810407168365,0,0,3
15767722,39,593,117704.73,197933.5,0,1,France,Female,0,1,0,0,0,0,0,0.04289575526730505,0,0,0
15781409,28,834,0.0,74287.53,6,1,France,Female,0,1,0,0,0,0,0,0.04291112466854641,0,0,1
15647385,56,579,99340.83,4523.74,4,1,Spain,Male,0,0,1,0,0,0,0,0.04291397191360047,0,0,3
15578045,49,538,141434.04,173779.25,9,1,Spain,Female,0,0,1,0,0,0,0,0.04291458769570078,0,0,2
15647295,34,426,0.0,107876.91,9,2,France,Male,0,1,0,0,0,0,0,0.04292530990892485,0,0,2
15728963,51,617,167273.71,93439.75,10,1,Germany,Female,0,0,1,0,0,0,0,0.04294579408218446,0,0,3
15575399,42,480,152160.21,101778.9,1,2,France,Female,0,1,0,0,0,0,0,0.042956183127974557,0,0,0
15772073,48,664,0.0,140173.17,10,1,France,Male,0,1,1,0,0,0,0,0.04296101429780874,0,0,2
15718572,57,600,138456.03,103548.25,9,2,Germany,Male,1,1,0,0,0,0,0,0.0429617941423569,0,0,3
15692408,35,463,0.0,1950.93,2,2,Spain,Female,1,1,0,0,0,0,0,0.042981299808352524,0,0,0
15798895,59,525,55328.4,83342.73,6,1,France,Female,0,1,1,0,0,0,0,0.04298879303977898,0,0,3
15568046,24,809,109558.36,183515.13,7,1,France,Male,0,1,0,0,0,0,0,0.043003029417020944,0,0,1
15693906,24,645,34547.82,11638.17,3,1,France,Female,1,1,0,0,0,0,0,0.04303851893987942,0,0,1
15659800,50,584,0.0,152567.75,1,1,Spain,Female,1,0,1,0,0,0,0,0.043045974867779946,0,0,0
15571193,42,579,144386.32,22497.1,0,1,Germany,Male,1,1,1,0,0,0,0,0.04307077391803238,0,0,0
15781884,27,624,94667.29,4470.52,9,2,Germany,Male,1,0,0,0,0,0,0,0.043079296094621466,0,0,1
15779586,46,822,115074.02,26249.86,3,2,Germany,Female,0,1,0,0,0,0,0,0.04308171419380158,0,0,0
15609187,27,455,155879.09,70774.97,5,2,France,Female,0,0,0,0,0,0,0,0.04308771144129164,0,0,1
15691396,31,405,133299.67,72950.14,5,2,Germany,Male,1,1,0,0,0,0,0,0.04309559701110455,0,0,0
15656471,33,773,0.0,1118.31,9,2,France,Male,1,1,0,0,0,0,0,0.04310416736239775,0,0,2
15809143,32,456,133060.63,125167.92,9,1,Germany,Male,1,1,0,0,0,0,0,0.0431182795350008,0,0,2
15815443,46,527,131414.76,54947.51,10,1,Spain,Female,0,1,0,0,0,0,0,0.04312727777642489,0,0,2
15794396,38,494,174937.64,40084.32,7,1,Germany,Female,0,1,0,0,0,0,0,0.04315004381991672,0,0,2
15612043,36,418,90145.04,69157.93,7,1,France,Male,1,1,0,0,0,0,0,0.043165197621455875,0,0,2
15603683,23,796,146584.19,125445.8,3,2,Spain,Female,0,0,0,0,0,0,0,0.043188456459711255,0,0,1
15686780,55,645,133676.65,17095.49,1,1,Spain,Female,1,0,0,0,0,0,0,0.04321326545459392,0,0,3
15713975,47,565,139756.12,165849.49,10,1,Germany,Female,0,1,1,0,0,0,0,0.043258432914502376,0,0,2
15747757,58,600,118723.11,6209.51,8,1,Germany,Female,0,0,1,0,0,0,0,0.04326175595747794,0,0,3
15700424,35,461,0.0,54209.02,5,1,France,Female,1,1,0,0,0,0,0,0.04326183305466924,0,0,0
15756277,43,850,92244.83,54949.73,8,2,Germany,Female,0,1,0,0,0,0,0,0.04326602117418188,0,0,2
15739502,31,549,135020.21,23343.18,9,2,Germany,Female,1,1,0,0,0,0,0,0.04326828365243962,0,0,2
15803406,26,748,77780.29,183049.41,1,1,France,Female,1,0,0,0,0,0,0,0.043304830833965635,0,0,1
15651052,46,399,127655.22,139994.68,2,1,Germany,Male,0,1,1,0,0,0,0,0.043365253181106844,0,0,0
15645248,30,510,0.0,130553.47,0,2,France,Female,1,1,0,0,0,0,0,0.04336991622658082,0,0,1
15790254,50,741,78737.61,13018.96,1,1,Spain,Male,1,1,0,0,0,0,0,0.043371576719444804,0,0,0
15726490,52,782,0.0,52759.82,4,1,Spain,Male,1,1,1,0,0,0,0,0.043385825909210696,0,0,3
15645353,26,607,0.0,29818.2,1,1,France,Male,0,1,0,0,0,0,0,0.04345044190797076,0,0,1
15735346,41,527,136733.24,57589.29,10,1,Germany,Female,1,1,0,0,0,0,0,0.04347405188359732,0,0,2
15657349,50,803,98173.02,22457.25,8,1,Germany,Female,0,0,1,0,0,0,0,0.04348485195668761,0,0,2
15770375,26,850,123126.29,74425.41,8,1,Germany,Female,0,1,0,0,0,0,0,0.0434988008211703,0,0,1
15606158,39,644,0.0,3740.93,9,1,France,Female,0,1,0,0,0,0,0,0.04350539661376118,0,0,2
15765812,48,587,0.0,8908.0,1,2,Spain,Male,1,1,0,0,0,0,0,0.0435371413044886,0,0,0
15789413,64,733,0.0,75272.63,3,2,France,Male,1,1,0,0,0,0,0,0.04355116272061221,0,0,3
15588670,40,705,203715.15,179978.68,5,1,Spain,Female,0,1,1,0,0,0,0,0.043558135762372996,0,0,2
15780212,37,592,212692.97,176395.02,4,1,France,Male,0,0,0,0,0,0,0,0.043567344995744994,0,0,0
15768600,50,805,130023.38,62989.82,9,1,Germany,Male,0,1,1,0,0,0,0,0.04360620403342219,0,0,2
15595937,36,430,138992.48,122373.42,1,2,Germany,Male,0,0,0,0,0,0,0,0.04360649183535126,0,0,0
15734588,46,684,0.0,36376.97,0,2,France,Male,1,1,0,0,0,0,0,0.04363027239809203,0,0,0
15651063,37,524,127480.58,179634.69,9,2,Germany,Female,0,1,0,0,0,0,0,0.04363062702818088,0,0,2
15686913,38,757,0.0,83263.06,0,1,France,Male,0,1,0,0,0,0,0,0.04367456567327199,0,0,0
15571415,56,805,151802.29,46791.09,6,1,Germany,Male,0,1,1,0,0,0,0,0.043682939963874956,0,0,3
15770185,32,779,80728.15,86306.75,10,1,France,Male,0,1,0,0,0,0,0,0.04370304502556566,0,0,2
15723872,46,589,0.0,168369.37,10,2,Spain,Female,1,0,0,0,0,0,0,0.043726582065796715,0,0,2
15652069,30,833,0.0,141860.62,1,2,France,Male,0,1,0,0,0,0,0,0.04374971679974993,0,0,1
15641110,41,708,0.0,128400.62,0,1,France,Male,0,1,0,0,0,0,0,0.04377116754039445,0,0,0
15700511,42,708,176702.36,104804.74,9,2,Germany,Male,1,1,0,0,0,0,0,0.043774339999464895,0,0,2
15688880,40,672,102980.44,1285.81,10,1,Germany,Male,0,1,1,0,0,0,0,0.043774552918368514,0,0,2
15788480,33,786,122325.58,34712.34,0,1,Germany,Female,0,0,1,0,0,0,0,0.04378713554725444,0,0,0
15568164,34,850,71379.53,154000.99,4,2,France,Female,1,1,0,0,0,0,0,0.04380093217066705,0,0,0
15574352,43,850,161256.53,140071.57,4,1,France,Male,1,1,0,0,0,0,0,0.043804854847681485,0,0,0
15767757,29,562,120307.58,6795.61,9,1,Spain,Female,1,1,0,0,0,0,0,0.04382053046828771,0,0,1
15636330,48,588,143279.58,31580.8,1,2,Germany,Female,0,1,1,0,0,0,0,0.04385066217066391,0,0,0
15735263,27,736,51522.75,192131.77,5,1,France,Male,1,0,0,0,0,0,0,0.043864900692946796,0,0,1
15807245,41,699,200117.76,94142.35,1,2,Germany,Female,0,1,0,0,0,0,0,0.043877322454576206,0,0,0
15685096,50,753,0.0,861.4,4,2,France,Female,1,1,0,0,0,0,0,0.04388323097649793,0,0,3
15613623,62,640,0.0,101663.47,3,1,Spain,Male,1,1,0,0,0,0,0,0.043907819843202356,0,0,3
15658052,44,626,81553.93,20063.63,10,1,France,Female,0,1,1,0,0,0,0,0.04397063667360479,0,0,2
15624374,28,703,0.0,2151.17,9,2,France,Male,1,0,0,0,0,0,0,0.04398730993027422,0,0,1
15668460,29,466,0.0,2797.27,6,2,France,Male,1,1,0,0,0,0,0,0.04399589383322544,0,0,1
15605622,28,841,0.0,179436.6,4,2,Spain,Male,1,1,0,0,0,0,0,0.044005397199813445,0,0,1
15642248,66,608,123935.35,65758.19,8,1,Spain,Male,1,1,0,0,0,0,0,0.044064252061913,0,0,3
15612494,44,359,128747.69,146955.71,6,1,France,Female,0,1,1,0,1,0,0,0.04411134333331257,0,0,2
15612667,42,680,0.0,136377.21,0,1,Spain,Male,0,1,0,0,0,0,0,0.04411647603890112,0,0,0
15601811,53,668,110240.04,183980.56,10,1,France,Female,0,0,1,0,0,0,0,0.04411903718794252,0,0,3
15570931,61,620,0.0,31641.52,5,1,France,Male,0,0,1,0,0,0,0,0.04414626311866543,0,0,3
15814040,45,610,0.0,199657.46,1,2,France,Female,1,1,0,0,0,0,0,0.04417132965377857,0,0,0
15739438,30,539,0.0,160979.66,0,2,France,Male,0,1,0,0,0,0,0,0.04418617222480792,0,0,1
15747358,59,643,170331.37,32171.79,3,1,Germany,Male,1,1,0,0,0,0,0,0.044193362554469706,0,0,3
15810834,57,525,145965.33,64448.36,2,1,Spain,Female,1,1,0,0,0,0,0,0.04424503160076887,0,0,3
15598948,24,523,172231.93,155144.12,5,1,Spain,Female,1,0,0,0,0,0,0,0.044255144224967013,0,0,1
15747558,38,729,0.0,189727.12,10,2,Spain,Female,0,1,0,0,0,0,0,0.044272728347612866,0,0,2
15737961,29,509,107712.57,92898.17,0,2,Germany,Female,1,1,0,0,0,0,0,0.04428193483212961,0,0,1
15704844,62,550,80927.56,64490.67,7,1,Spain,Male,1,0,0,0,0,0,0,0.04428499836877775,0,0,3
15667460,31,797,0.0,24748.89,9,2,France,Male,1,1,0,0,0,0,0,0.04429188710745324,0,0,2
15783659,67,659,145981.87,131043.2,4,1,France,Male,1,1,0,0,0,0,0,0.044303594048066386,0,0,3
15611430,54,690,0.0,12847.61,5,1,France,Male,0,1,1,0,0,0,0,0.04430515545905145,0,0,3
15803121,51,847,97565.74,144184.06,5,1,France,Male,0,0,1,0,0,0,0,0.04440844266238131,0,0,3
15686242,57,771,0.0,85876.67,4,1,France,Female,0,0,1,0,0,0,0,0.04442855794098488,0,0,3
15686743,29,790,46057.96,189777.66,3,2,Spain,Male,1,1,0,0,0,0,0,0.044433429684067605,0,0,1
15656522,32,593,158537.42,166850.57,10,1,Spain,Male,0,1,0,0,0,0,0,0.044450831185543827,0,0,2
15687153,49,850,98649.55,119174.88,8,1,Germany,Male,0,1,1,0,0,0,0,0.04447805450832787,0,0,2
15778752,32,708,86614.06,172129.26,10,2,France,Male,1,1,0,0,0,0,0,0.044553517493556516,0,0,2
15727361,51,547,0.0,56908.41,1,2,France,Female,1,1,0,0,0,0,0,0.04460417702319974,0,0,3
15589076,36,737,0.0,188670.9,9,1,France,Male,1,0,1,0,0,0,0,0.04467426660126905,0,0,2
15638989,25,711,190066.54,51345.39,5,1,France,Female,0,0,1,0,0,0,0,0.04467806302021704,0,0,1
15620268,43,634,212696.32,115268.86,3,1,Germany,Male,0,1,0,0,0,0,0,0.044688191124004684,0,0,0
15606887,30,775,0.0,193880.6,5,1,France,Female,0,1,1,0,0,0,0,0.0447179283451794,0,0,1
15731751,26,437,120923.52,78854.57,1,1,France,Female,1,0,0,0,0,0,0,0.044742708645930995,0,0,1
15665181,25,808,0.0,23180.37,7,2,Spain,Male,1,0,0,0,0,0,0,0.044776323545713925,0,0,1
15613962,38,499,0.0,183042.2,9,2,France,Female,1,0,0,0,0,0,0,0.04479037222223636,0,0,2
15631603,32,813,122889.88,26476.18,1,1,France,Male,1,1,0,0,0,0,0,0.04480706936010026,0,0,0
15566380,33,586,66948.67,140759.03,10,2,Spain,Female,1,1,0,0,0,0,0,0.04482800499442274,0,0,2
15669262,43,765,157960.49,136602.8,9,2,France,Male,0,0,0,0,0,0,0,0.04482889323463313,0,0,2
15784180,36,564,206329.65,46632.87,7,1,France,Female,1,1,1,0,0,0,0,0.044872166334817276,0,0,2
15746012,28,729,0.0,31165.06,0,2,Spain,Female,1,1,1,0,0,0,0,0.0448771074251304,0,0,1
15599289,37,724,68598.56,157862.82,10,1,France,Female,0,1,0,0,0,0,0,0.04488115158642558,0,0,2
15767894,21,741,0.0,139259.54,9,2,France,Female,1,0,0,0,0,0,0,0.044893510679832827,0,0,1
15645200,54,581,152508.99,187597.98,2,1,Germany,Female,0,1,1,0,0,0,0,0.044911857337954775,0,0,3
15657812,52,688,0.0,172033.57,1,2,France,Male,1,1,0,0,0,0,0,0.04491414729919163,0,0,3
15645316,58,612,149641.53,115161.28,1,1,Germany,Female,1,1,0,0,0,0,0,0.04492420224930882,0,0,3
15752312,49,551,150777.72,135757.27,1,2,Spain,Male,1,1,0,0,0,0,0,0.0449271344232649,0,0,0
15804295,41,485,100254.76,12706.67,2,2,France,Male,1,1,0,0,0,0,0,0.04493512231127583,0,0,0
15813660,40,754,160625.17,3554.63,2,1,Spain,Male,1,0,0,0,0,0,0,0.044948572302966894,0,0,0
15642885,30,792,0.0,199644.2,8,2,France,Male,0,1,0,0,0,0,0,0.04495801552928491,0,0,1
15576928,23,573,0.0,122964.18,2,1,France,Female,0,1,0,0,0,0,0,0.0449688031601877,0,0,1
15754578,35,606,135984.15,186778.89,0,2,France,Female,0,1,0,0,0,0,0,0.044978766188957575,0,0,0
15603925,26,779,174318.13,38296.21,4,2,Spain,Female,1,0,0,0,0,0,0,0.04501111176753181,0,0,1
15742834,45,640,0.0,10908.33,1,1,France,Male,1,1,0,0,0,0,0,0.04503271239529316,0,0,0
15654577,54,549,92877.33,2619.64,5,1,Germany,Male,0,1,1,0,0,0,0,0.04510259321457433,0,0,3
15806796,33,516,138847.9,127256.7,10,1,Germany,Female,1,1,0,0,0,0,0,0.045126109097341716,0,0,2
15724764,42,667,64404.26,26022.37,10,2,Germany,Female,0,0,0,0,0,0,0,0.045171000335060496,0,0,2
15645103,25,812,54817.55,131660.31,5,1,Germany,Male,0,1,0,0,0,0,0,0.04518387967863746,0,0,1
15758845,37,590,64345.21,61759.33,0,1,Spain,Female,1,0,1,0,0,0,0,0.04518793818690969,0,0,0
15685150,28,799,167658.33,111138.25,7,2,Germany,Male,1,1,0,0,0,0,0,0.04519525440976091,0,0,1
15593795,53,516,156674.2,118502.34,1,1,Germany,Female,0,1,1,0,0,0,0,0.04520608274327664,0,0,3
15659568,31,850,121237.65,31022.56,3,1,Spain,Female,1,1,0,0,0,0,0,0.04522750045656676,0,0,0
15774854,54,592,0.0,28737.71,8,1,France,Male,1,1,1,0,0,0,0,0.045231477803967524,0,0,3
15745307,48,477,129120.64,26475.79,2,1,Spain,Female,1,0,0,0,0,0,0,0.045297855534105924,0,0,0
15657829,30,806,168078.83,85028.36,8,1,Germany,Male,0,1,1,0,0,0,0,0.045329010362337385,0,0,1
15746065,35,580,136281.41,24799.47,10,2,Germany,Male,1,1,0,0,0,0,0,0.045334168071248016,0,0,2
15770525,28,760,141038.57,16287.38,1,2,Spain,Male,0,0,0,0,0,0,0,0.045365065047602626,0,0,1
15592089,43,788,0.0,116111.51,10,2,France,Female,1,1,0,0,0,0,0,0.045405047487275585,0,0,2
15630661,25,614,75212.28,58965.04,10,1,Spain,Female,0,1,0,0,0,0,0,0.045410655265836986,0,0,1
15778884,38,809,154763.21,174800.31,2,2,France,Female,1,1,0,0,0,0,0,0.04544318100587175,0,0,0
15648577,31,493,0.0,176570.28,3,1,France,Female,1,1,1,0,0,0,0,0.04545324352363023,0,0,0
15631201,28,472,0.0,1801.77,4,2,Spain,Female,0,1,0,0,0,0,0,0.04547415268888122,0,0,1
15702380,64,663,0.0,15876.52,6,2,Spain,Male,1,0,0,0,0,0,0,0.045475637949461745,0,0,3
15594270,38,693,198338.77,14278.18,7,2,France,Male,1,1,0,0,0,0,0,0.045478382013727114,0,0,2
15584453,32,555,0.0,168605.96,10,2,Spain,Male,1,0,0,0,0,0,0,0.04548364192892762,0,0,2
15728706,49,534,0.0,13566.48,7,1,France,Female,0,1,1,0,0,0,0,0.045541304563376794,0,0,2
15604588,38,850,0.0,179360.76,3,2,Spain,Female,1,0,0,0,0,0,0,0.04554236789413235,0,0,0
15669169,29,775,0.0,68143.93,10,2,Spain,Male,1,1,0,0,0,0,0,0.04554260449346692,0,0,1
15750808,46,790,131365.37,180290.68,2,2,Spain,Male,1,1,0,0,0,0,0,0.04554702798476051,0,0,0
15742172,32,598,123938.6,198894.42,9,2,Germany,Male,0,1,0,0,0,0,0,0.045551745212788375,0,0,2
15586870,27,632,193125.85,152665.85,4,1,France,Male,1,1,0,0,0,0,0,0.045551857349954594,0,0,1
15684348,63,656,0.0,57014.43,8,2,France,Male,1,0,0,0,0,0,0,0.04555637709080251,0,0,3
15582066,21,561,0.0,36942.35,4,1,France,Male,1,1,0,0,0,0,0,0.04555931292634863,0,0,1
15765375,46,797,0.0,162668.33,8,1,France,Female,0,0,0,0,0,0,0,0.045589075616424224,0,0,2
15594084,22,524,0.0,74405.34,9,2,France,Male,0,1,0,0,0,0,0,0.04562203768894857,0,0,1
15638003,55,648,81370.07,181534.04,1,1,Spain,Male,1,0,0,0,0,0,0,0.0456474681436575,0,0,3
15643523,30,710,0.0,19500.1,10,2,Spain,Female,0,1,0,0,0,0,0,0.04566066984599493,0,0,1
15594133,62,697,0.0,129188.18,7,1,Spain,Male,0,1,1,0,0,0,0,0.04566565487685914,0,0,3
15584620,36,850,143644.16,22102.25,6,1,Germany,Female,0,1,1,0,0,0,0,0.045740557175953045,0,0,2
15632472,32,472,159397.75,57323.18,1,1,Spain,Female,1,0,0,0,0,0,0,0.04574394830566453,0,0,0
15703923,41,744,190409.34,138361.48,7,2,Germany,Male,1,1,0,0,0,0,0,0.04576201459240392,0,0,2
15570895,42,608,163548.07,38866.85,10,1,France,Male,0,1,0,0,0,0,0,0.04576332646781145,0,0,2
15687477,28,594,185013.02,16481.12,5,1,Germany,Male,0,1,0,0,0,0,0,0.04579434289717743,0,0,1
15691624,33,820,132150.26,23067.97,2,2,France,Male,0,1,0,0,0,0,0,0.04580416698367573,0,0,0
15684316,43,532,0.0,190573.91,9,2,France,Male,0,0,1,0,0,0,0,0.045824728274025395,0,0,2
15788483,38,719,0.0,126876.47,0,1,Spain,Male,0,1,0,0,0,0,0,0.04583614428329563,0,0,0
15802256,28,439,110976.23,138526.96,7,2,France,Male,0,1,0,0,0,0,0,0.04584426429587285,0,0,1
15672082,62,562,0.0,105986.01,3,2,France,Male,0,1,0,0,0,0,0,0.04587822528186081,0,0,3
15733904,32,529,147493.89,33656.35,9,1,France,Male,0,1,0,0,0,0,0,0.04589470887931513,0,0,2
15669175,24,479,107637.97,169505.83,6,2,Germany,Male,1,0,0,0,0,0,0,0.04589916508768377,0,0,1
15665759,69,724,117866.92,62280.91,5,1,France,Female,1,1,0,0,0,0,0,0.045902215567323545,0,0,3
15800440,61,650,152968.73,82970.69,1,1,Spain,Male,1,0,0,0,0,0,0,0.045907832746775123,0,0,3
15615820,49,837,103302.37,50974.57,8,1,France,Male,1,1,0,0,0,0,0,0.045913109317275436,0,0,2
15678057,44,524,118569.03,82117.2,10,2,France,Male,0,0,0,0,0,0,0,0.04591714840570438,0,0,2
15718039,47,606,137138.2,53784.22,0,2,Germany,Female,1,0,0,0,0,0,0,0.04591733957518396,0,0,0
15756118,20,661,0.0,110252.53,8,1,Spain,Male,0,1,0,0,0,0,0,0.045922717452334894,0,0,1
15578761,42,459,129634.25,177683.02,6,2,Spain,Female,1,1,1,0,0,0,0,0.04593898775583494,0,0,2
15571081,41,773,190238.93,57549.65,7,1,France,Female,1,1,0,0,0,0,0,0.045967257334721956,0,0,2
15697801,56,605,74129.18,62199.78,1,2,Germany,Female,1,1,1,0,0,0,0,0.04597646881424122,0,0,3
15703682,33,681,0.0,158336.36,10,1,Spain,Male,0,0,0,0,0,0,0,0.045995433969269084,0,0,2
15580719,23,697,0.0,79734.23,10,2,France,Female,1,1,0,0,0,0,0,0.04601670126270063,0,0,1
15688074,31,802,125013.72,187658.09,1,1,Germany,Male,1,1,0,0,0,0,0,0.04602724712716055,0,0,0
15706537,59,577,111396.97,191070.01,7,1,Germany,Female,1,0,0,0,0,0,0,0.04603004126005694,0,0,3
15795246,51,628,155903.82,71159.84,9,2,Germany,Female,1,1,0,0,0,0,0,0.04603740693794889,0,0,3
15669783,60,586,47020.65,63241.21,3,2,France,Female,1,0,1,0,0,0,0,0.04604814278150804,0,0,3
15788183,43,458,106870.12,100564.37,1,2,Germany,Female,0,1,0,0,0,0,0,0.04607074819939061,0,0,0
15803941,46,600,95502.21,19842.18,10,1,France,Male,0,0,0,0,0,0,0,0.046099611340194135,0,0,2
15622527,55,581,0.0,22442.13,6,1,France,Female,1,1,0,0,0,0,0,0.046100185419086004,0,0,3
15704769,67,585,113978.97,93146.11,5,2,France,Female,1,0,0,0,0,0,0,0.04613396879039955,0,0,3
15761018,50,581,143829.2,181224.24,2,2,Germany,Male,0,1,1,0,0,0,0,0.04614894094179245,0,0,0
15723006,38,489,0.0,196990.79,8,2,France,Male,1,0,0,0,0,0,0,0.046168507532619696,0,0,2
15795738,31,789,175477.15,172832.9,4,1,France,Male,1,1,0,0,0,0,0,0.04616899137966701,0,0,0
15654901,51,733,141556.96,130189.53,10,1,France,Male,0,1,0,0,0,0,0,0.04618652256576672,0,0,2
15611973,55,804,0.0,118752.6,7,2,France,Male,1,1,0,0,0,0,0,0.0461975644955801,0,0,3
15759298,27,631,134169.62,176730.02,10,1,Spain,Male,1,1,0,0,0,0,0,0.04620755678016486,0,0,1
15667216,29,579,73194.52,129209.09,10,2,France,Female,1,1,0,0,0,0,0,0.04621061016617589,0,0,1
15703563,40,774,93017.47,191608.97,9,2,France,Male,0,1,0,0,0,0,0,0.04623121704442723,0,0,2
15733491,40,512,153537.57,23101.13,8,2,Germany,Female,0,0,0,0,0,0,0,0.0462689908187619,0,0,2
15765297,41,766,0.0,34283.23,0,2,Spain,Male,1,0,0,0,0,0,0,0.046275517940212785,0,0,0
15679651,37,783,136689.66,197890.65,1,1,Spain,Female,0,1,0,0,0,0,0,0.046303479652241686,0,0,0
15744914,42,539,177728.55,105013.63,1,1,Germany,Male,0,1,0,0,0,0,0,0.046330665176756214,0,0,0
15751022,37,777,121532.17,73464.88,10,2,Germany,Female,1,1,0,0,0,0,0,0.04633540192560104,0,0,2
15591150,34,570,0.0,183387.12,10,2,Spain,Male,1,0,0,0,0,0,0,0.04634357285163182,0,0,2
15652835,27,419,121580.42,134720.51,2,1,Spain,Female,1,0,0,0,0,0,0,0.04635561021042356,0,0,1
15616280,46,536,65733.41,61094.53,1,1,France,Male,0,1,0,0,0,0,0,0.04640357381110238,0,0,0
15693814,25,806,0.0,18461.9,7,2,Spain,Male,0,1,0,0,0,0,0,0.04641784352288014,0,0,1
15708289,25,793,100913.57,10579.72,3,1,Spain,Male,0,0,0,0,0,0,0,0.04642754524159676,0,0,1
15798470,48,764,75990.97,158323.81,1,1,Spain,Female,0,1,1,0,0,0,0,0.046477472612045934,0,0,0
15597487,35,850,0.0,80992.8,5,1,France,Female,1,1,0,0,0,0,0,0.04649289814428115,0,0,2
15748691,30,794,154970.54,156768.45,1,1,Spain,Female,1,0,0,0,0,0,0,0.04650338490347916,0,0,1
15803965,55,654,87485.67,3299.01,3,1,France,Male,1,1,0,0,0,0,0,0.04650492108937454,0,0,3
15627699,32,558,105000.23,190019.61,10,1,France,Male,0,1,0,0,0,0,0,0.04651007754966241,0,0,2
15671032,42,760,77992.97,97906.38,0,2,Germany,Male,1,1,0,0,0,0,0,0.04658701206061655,0,0,0
15782454,49,552,0.0,190296.76,4,1,France,Male,1,1,1,0,0,0,0,0.04659254848853711,0,0,0
15672640,45,850,114347.85,109089.04,4,2,Spain,Female,1,1,0,0,0,0,0,0.046629115626638074,0,0,0
15814846,52,691,0.0,175843.68,3,1,France,Male,0,1,1,0,0,0,0,0.04663832403570889,0,0,3
15678374,59,666,0.0,185123.09,5,2,France,Female,1,1,0,0,0,0,0,0.04667484259620169,0,0,3
15636548,44,457,0.0,185992.36,7,2,Spain,Male,0,0,0,0,0,0,0,0.04670780677322961,0,0,2
15713578,50,483,0.0,111020.24,9,2,France,Female,1,1,0,0,0,0,0,0.04671505371579521,0,0,2
15789865,28,620,71902.52,190208.23,9,1,France,Male,1,0,0,0,0,0,0,0.046727626498689,0,0,1
15800620,29,691,0.0,199635.93,9,2,France,Female,0,0,0,0,0,0,0,0.046736963815882215,0,0,1
15762048,33,841,154969.79,99505.75,7,2,Germany,Female,1,1,0,0,0,0,0,0.04675821010786618,0,0,2
15631739,24,704,122109.78,127654.37,10,1,Spain,Male,1,1,0,0,0,0,0,0.046774984487000903,0,0,1
15631162,32,631,0.0,196342.66,10,2,France,Male,1,0,0,0,0,0,0,0.04680885304921101,0,0,2
15782993,51,624,123401.43,127825.25,10,2,France,Male,1,1,0,0,0,0,0,0.046811664154083,0,0,3
15594349,49,850,122486.47,59748.19,5,1,France,Male,1,0,0,0,0,0,0,0.04681675911946259,0,0,2
15813659,56,594,0.0,26215.85,7,1,France,Female,0,1,1,0,0,0,0,0.04681980433744326,0,0,3
15721921,44,796,165326.2,57205.55,8,1,France,Male,1,1,0,0,0,0,0,0.04685587565638438,0,0,2
15699532,51,516,120124.35,168773.54,8,2,France,Male,1,0,0,0,0,0,0,0.046861820902613927,0,0,3
15777708,38,824,0.0,192800.25,3,2,Spain,Female,0,1,0,0,0,0,0,0.046877645937364876,0,0,0
15775339,29,520,95947.76,4696.44,8,1,France,Female,0,1,0,0,0,0,0,0.04688515435965834,0,0,1
15741633,32,566,147511.26,159891.03,10,1,Spain,Male,1,1,0,0,0,0,0,0.04688845309100209,0,0,2
15627847,40,850,0.0,136985.08,6,1,France,Male,0,1,1,0,0,0,0,0.04689674239318187,0,0,2
15736578,39,539,0.0,28184.7,1,1,France,Male,1,1,0,0,0,0,0,0.046897255535591875,0,0,0
15634719,31,704,0.0,183038.33,0,2,France,Male,0,1,0,0,0,0,0,0.0468977660291352,0,0,0
15762605,58,685,104796.54,154181.41,1,1,France,Male,1,1,0,0,0,0,0,0.04690348451654103,0,0,3
15752801,29,518,125961.74,160303.08,9,2,Germany,Male,0,1,1,0,0,0,0,0.04694647678164776,0,0,1
15679551,46,504,163764.84,165122.55,2,1,Spain,Female,1,1,1,0,0,0,0,0.046951701352947794,0,0,0
15730150,37,540,120825.7,28257.89,0,1,Spain,Male,0,1,0,0,0,0,0,0.04698743317109311,0,0,0
15721383,40,627,0.0,194792.42,10,2,Spain,Male,1,1,0,0,0,0,0,0.04702367919479922,0,0,2
15588019,28,418,98738.92,122190.22,7,1,France,Male,0,1,0,0,0,0,0,0.047042237420649724,0,0,1
15650034,28,564,0.0,162428.05,1,1,France,Female,1,1,0,0,0,0,0,0.04704809842558244,0,0,1
15743617,47,713,95994.98,197529.23,1,1,Germany,Male,0,1,0,0,0,0,0,0.047076077098706315,0,0,0
